customer_tweet_id,company_tweet_id,customer_text,company_text,created_at,is_dm_deflect,substantive
535906,535905,I’m 16 years old and my brother is 15. Can we travel from Greece to the UK alone? Is the British Border Control going to allow us enter the UK without our parents being present?,"Hi, Alex. 12 - 18 year olds can travel independently. So you will both be fine. ^Pip",Sat Dec 02 07:48:40 +0000 2017,False,True
745229,745233,"Tried again and again since last tweet to pay for💺,unavailable. Told not to worry as ✈️ not full. Checked in online, stuck against bulkhead","with our staff at the airport. I'm sure they'll assist, if they can. Many thanks. ^Lisa 2/2",Fri Oct 13 06:36:21 +0000 2017,False,True
2437227,2437226,Many congratulations to passengers and staff for making the world a better place from all of us #BAFlyingStart,"Hi Graham. Thanks for your message. I think Flying Start is an amazing cause, especially where everyone benefits. ^N",Tue Nov 14 19:55:40 +0000 2017,False,True
822329,822327,"Many thanks to for the upgrade; much appreciated! First long-haul since May, for obvious reasons.","We're glad to have been able to help out, Dave. Let us know how you all got on. ^SR",Thu Oct 12 21:16:02 +0000 2017,False,True
2063368,2063367,what is your on time % 30 mins late so far and no sign of boarding BA2762,We're sorry your flight was delayed. We hope you didn't arrive too late. We're afraid we're unable to give you this statistic.^DaniH,Fri Oct 06 15:04:16 +0000 2017,False,True
1173332,1173331,“It’s the best job in the world!” and meeting children as they leave for US with,"Hi Ryan, thanks for sharing! We hope you'll be joining us on board soon! ^L",Sun Oct 15 12:20:18 +0000 2017,False,True
1736882,1736881,"seat 20G BA55 More like Piccadilly Circus. 120 PAX, access to 1 section toilet, 58 PAX crawling over my lap for 11hrs to it","I'm sorry to hear that, Ross. I've passed this to our Management team as feedback. ^Marie",Tue Nov 07 07:10:05 +0000 2017,False,True
27528,27530,I’m sorry but this happens too often &amp; I don’t believe BA have any loyalty. You’re just a number to fill seats and status means nothing.,contact number? We can then create a Customer Relations case for you. Thanks. ^Jane 2/2,Wed Nov 01 10:28:17 +0000 2017,False,True
1130024,1216495,"20/10 - BA4078 and the return flight BA0485 - 22/10. Not happy with this, overpriced for service and missed a family birthday due to delay.","We're sorry to hear you missed a birthday because you were delayed, Ash. We've passed on all your comments to improve our service. ^A",Tue Oct 24 23:08:13 +0000 2017,False,True
873002,873004,Hi Anthony it seems I was trying to do it too early! It's the flight to Toronto on Sunday at 5pm so I'll try tomorrow! Thank you! :),"No problem, Becky! Let us know if you need anything in future and we hope you have a great flight ^Al.",Fri Oct 13 15:54:12 +0000 2017,False,True
2213861,2213860,do you opperate Iberia express checks in at Gatwick?,"We don't I'm afraid, you'd need to contact Iberia directly. Many thanks. ^Lisa",Sun Nov 19 02:07:18 +0000 2017,False,True
836560,836561,? Customer service Sucks 15 Days and counting maybe contra charge is the way forward,"We understand this must be extremely frustrating. We've escalated this for you, and shall be in touch soon. Many thanks for your ongoing 1/2",Fri Oct 13 06:45:22 +0000 2017,False,True
1450737,1450738,"BA4461 DUB/LCY 17Oct is this likely to be Canx as all inbounds to DUB today are Canx , need to make alternatives if canx",We're sorry for the delay in responding Robert. This flight is still scheduled to go. Any changes to this will be communicated to you. 1/2,Mon Oct 16 12:42:34 +0000 2017,False,True
1728802,1729771,"If there are bedbugs on the flight, will the customer service line drop the call because it's too busy?","Hi Eric, you can contact us via Twitter and we can see if we can help. We're here 24/7! ^Marie",Tue Nov 07 10:59:15 +0000 2017,False,True
122523,122522,"Hey BA, this is my friend and I'm so disappointed the issue has been resolved this way.","Hi Angella, we'll be reaching out to your friend about this. I'm afraid we can't discuss her case with anyone else. ^Kimbers",Thu Nov 23 22:26:25 +0000 2017,False,True
1987630,1987631,Can't believe that BA is not part of TSA...or so was advised by your staff at FLL Nov 25th... interested to know if so or just employees laysiness,"Hi Giuseppe, we're sorry for any inconvenience you experienced due to the miscommunication. Are your referring to the fast track scheme that allows some travelers to get through immigration quicker?",Sun Nov 26 09:43:46 +0000 2017,False,True
2741589,2741591,"ha ha. That be a tailspin, I take it? 😊","Hi there. Do you not mean a tail fin? You could try and wing it, but keep you feet firmly on the ground. ^N",Mon Nov 20 18:25:13 +0000 2017,False,True
2552135,2552137,Credit where it’s due - thank you BA for quick and effective response. Sorted. Impressed.,"We're glad we could help, Tony. If you've any further questions, just let us know. ^Cody",Fri Nov 17 00:15:07 +0000 2017,False,True
900923,900925,So can I take that as BA will not be flying from Bristol to Malaga next May .... because it is not currently showing ???,It's a weekly flight that starts Saturday 19 May 2018. Hope that helps. ^SR,Tue Oct 10 11:12:54 +0000 2017,False,True
2968078,2968077,Thank you &amp; for an amazing experience today!,Hi Natasha. It looks like you had fun in the simulator today. I'd like to try it one day. Thanks for sharing it with us. ^Neil,Wed Nov 29 20:51:45 +0000 2017,False,True
1840047,1840049,send it via email i suppose? to which address? we're now in day 3 and the least that i'd expect is a phone call or a text message.,"Hi, Chandru. Our Customer Relations team currently have a backlog, this is due to recent disruption. If you could send us the requested 1/2",Wed Oct 18 19:45:23 +0000 2017,False,True
841949,841948,Senior Stewardess on flight BE805 on Friday evening was awesome. Give her a payrise!!,"Thanks for your positive feedback, Mary. You can thank the crew member directly here: ^Linda",Mon Oct 09 08:20:17 +0000 2017,False,True
591201,591200,British airways suggested I reach out about the Airpods I left on a recent flight from Gatwick to Rome. I sent the info via e-mail. Is there a phone number I can call?,Hi Mallory. Have you tried the airport on Tel: 0039 041 260 9222? ^Natalie,Sun Dec 03 16:13:57 +0000 2017,False,True
2000536,2000535,is there an executive BA lounge at T5 heathrow that a economy traveller use.,"Hi Clayton, there isn't a BA branded lounge for World Traveller passengers. You can buy access to the Aspire lounge, however! ^Kimbers",Thu Nov 02 23:05:55 +0000 2017,False,True
636515,636514,Nope it just seems odd that there is no direct link to the mobile boarding pass / just pdf? I have to download the ba app just got to get the boarding pass?,"Hi Gerd, we’re sorry for the inconvenience this has caused. We’ll make sure to feed your comments back internally. ^Kieran",Wed Nov 22 19:00:24 +0000 2017,False,True
1884840,1884839,"Hi, I'm an AA Platinum (Oneworld Sapphire) booked on BA Premium Economy. Am being charged for seat selection. Can you help?","Hi Brandon, oneworld Sapphire members or equivalent can book seats for free. Make sure your frequent flyer number is in the booking. ^Raj",Sun Oct 22 18:00:55 +0000 2017,False,True
5037,5035,"not overly delighted at the long delay from Edinburgh today, nor the lack of information as to why or that I’m not home yet",Can you let us know your flight number? We'd like to feed this back? 2/2 ^DaniH,Tue Oct 31 17:50:25 +0000 2017,False,True
1574572,1574573,Any recommendations on how to re-book flight if someone has missed their flight to London $ Washington?,"Hi Peter, did they turn up to the airport or did they not arrive? If your flights aren't taken in sequence then any remaining 1/2",Fri Nov 03 15:06:26 +0000 2017,False,True
1151301,1151304,i am the one who paid for the booking but you can call my husband on Tuesday on 07957738577. i was sent to emails advising a refund of £35,"other questions, please let us know. We're sorry for any inconvenience caused! ^Amy 2/2",Mon Oct 30 20:07:57 +0000 2017,False,True
383033,383032,Hi guys. Where to pick up food or drink for the delayed Glasgow-Heathrow 3.25?,"Hi Jack, I'm sorry we couldn't reply earlier. I hope our airport staff gave you refreshment vouchers? If not, you can submit any 1/2",Fri Nov 03 15:50:59 +0000 2017,False,True
828462,828460,Looking forward to flying home from Washington Dulles airport tonight with it’s been a long couple of days filming.,"Hi Ade, we're looking forward to welcoming you on board. Enjoy your flight with us.^Jo",Sun Oct 08 23:06:33 +0000 2017,False,True
821352,821351,never again. Will be rebooking with anyone else when the refund arrives. Someone who doesn't offer Greece via Moscow!,"Hi Oliver, sorry to hear this. Can we help you with anything?^Jo",Thu Oct 12 20:39:22 +0000 2017,False,True
1326734,1326736,It is still this same old story - the lounges open at 5am at LHR. At LGW they don't and there is no explanation.,"We appreciate your comments, Mrs O. We'll pass them on to our Customer Experience team. ^Linda",Mon Oct 16 12:29:16 +0000 2017,False,True
2245499,2245498,Awesome! From the East End to Oxford...,"We hope to see Asher wearing stripes one day, Maxine. Send him our well wishes! ^Lolly",Fri Nov 10 20:16:31 +0000 2017,False,True
2590247,2590246,"Used to get a menu in business class short haul with to select your food, now just asked, often with a more limited choice",We're sorry you're unhappy with our catering selection. We'll pass your feedback on to the Catering team. ^Kit,Mon Oct 30 19:24:46 +0000 2017,False,True
1813197,1813198,"I can't log in,the website keep saying ""Sorry, there seems to be a technical problem"". i need to book d flight or price up!","We're sorry you're having problems on our website, Ovie. Try deleting your browser caches. Hopefully, this'll rectify the issue. 1/2",Sun Oct 15 07:38:40 +0000 2017,False,True
1190383,1190384,You don’t understand as after numerous tweets you are still not getting it! DON’T INCLUDE NUTS IN RECIPES!! I realise trace can’t be helped.,"Hi Donna, we do understand what you're saying. The meals we offer are decided based on popular demand, it's not possible to only serve 1/2",Thu Oct 26 12:33:14 +0000 2017,False,True
1156531,1156532,"no, nothing at all. I spoke to a lady called Antonia.","Prices are subject to availability and can change at short notice, Nat. For this reason, we wouldn't send a quote via email. ^T",Wed Oct 25 06:11:10 +0000 2017,False,True
825261,825247,outraged at BA treatment no refunds and money making flight changes to existing flights despite hurricane and FCO guidance,Hi there. We're really concerned to hear this. Can you tell us a bit more about what has gone wrong for you? ^N,Thu Oct 12 22:45:50 +0000 2017,False,True
2698755,2698756,I called customer service today and an automated message said the lines are open Monday through to Friday and then the line went dead. I wanted to speak to someone as online check-in option ‘don’t have either’ once ticked a notification popped up not letting me progress,"That'll be the Customer Relations line you've reached. If you select the option for existing bookings, it's open until 8pm each day. Unfortunately, he'll need to manually check in. ^Kimbers",Sun Nov 19 19:55:28 +0000 2017,False,True
1727810,1727809,booked flight under maiden name realised passport is married name. Being charged £165 to change name on ticket!,"their charges, you'll need to take it up with them. 2/2 ^Linda",Mon Nov 06 21:53:42 +0000 2017,False,True
2531833,2531832,"""Thanks"" for leaving our baggage in Lisbon, after I've asked repeatedly if we could send straight to Brazil1/",to our Customer Experience team for consideration. Further training will be provided where required. 2/2 ^L,Mon Oct 30 01:10:44 +0000 2017,False,True
1947659,1947658,"Brexit’s more efficient than you! Shocking customer service, inefficiency, can someone from BA HELP! #notholdingmybreath","We're sorry to hear this, Ally. Can you let us know some more info and we'll see if we can help you? Thanks. ^JulieR",Sun Oct 29 12:06:58 +0000 2017,False,True
2117535,2117537,"The only number that appears is a fax in Chile. And this number found 123 0 020 2933 derives us to the number 1 8000 2987, and this number is not working.","This is the telephone number for enquires that we have on our website, Peter: Tel: 800 532 998 (local calls) Monday - Friday 09:00-18:00.",Wed Nov 08 14:29:24 +0000 2017,False,True
28003,28002,flying from AUH-LHR-NCL can I buy duty free liquids in AUH and take them to Ncl or best to buy in LRH? Thanks,you with the correct bags to take these on your connecting flight. ^Jane 2/2,Wed Nov 01 05:11:07 +0000 2017,False,True
1059142,1059143,Who do i contact to get an international flight datechanged?,"Hi Mike, you should be able to make changes on under Manage My Booking using your booking reference, or you can 1/2",Mon Oct 23 05:06:40 +0000 2017,False,True
2488286,2488288,The flight from Heathrow Terminal 3 that was suppose to leave at 1:20pm to Ghana.,"We're sorry your flight was delayed today, Sheraz. We hope the airport and cabin crew were able to give assistance and that you're well on your way now. ^Julie",Wed Nov 15 16:47:44 +0000 2017,False,True
689773,689772,flying to Qatar with British airways/Qatar airways. Are laptops allowed on as a carry on?,"Hi Vicky. Sorry for the late reply. You are fine, as Doha is not one of the cities on the banned restriction list. ^N",Thu Oct 05 20:10:41 +0000 2017,False,True
1494894,1494896,"I hadn't tried that, but it doesn't work. Could cookies be to blame?",You need to change the country and you will be able to access the UK version of our website. (2/2) ^N,Fri Nov 03 16:27:54 +0000 2017,False,True
2148821,2148820,So the flight im on has no usb chargers. Lucky i have a battery pack fully charged. Think i deffo prefer,"I'm sorry you're unhappy with the facilities on-board, Chelsea. We'll feed back what you've said to the team. ^Kimbers",Wed Nov 08 23:44:43 +0000 2017,False,True
1316593,1316591,"Credit where credits due, when you do get on the phone they're kinda great, if only it was 24/7! Rebooked for tomorrow.","Hi John, that's great to hear. Thank you for this feedback! ^Alex C",Mon Oct 16 05:22:26 +0000 2017,False,True
1454118,1454117,"You must be the only company in the world still requesting for faxes to be sent to you, how to make life difficult...",Hi. You should have been given several options to get in touch with us. We still use faxes as some of our more 1/2,Thu Nov 02 11:29:00 +0000 2017,False,True
1238441,1238443,Do you have any example menus of what the diabetic and gluten free meals are please,The sample they’ve provided is Chicken Fillet in a shiitake mushroom sauce and as a starter a green salad. We hope this helps. 2/3,Thu Oct 26 05:46:59 +0000 2017,False,True
2886683,2886681,"Two days in a row! Yesterday, my flight was delayed and today my flight has been delayed. What’s the point of buying more expensive flights to be somewhere at a specific time?","Could you let us know who operated your flight yesterday, Mark? Was it us, or Comair? ^Cecilia",Tue Nov 28 10:56:26 +0000 2017,False,True
860762,860760,"Forget #ryanaircancellations, 2 wks ago delayed me by a day and a half and still haven't replied to my emails. #airlinehell",You'll get a response soon. Thanks for your continued patience. 2/2 ^Liz,Fri Oct 13 09:42:29 +0000 2017,False,True
2688994,2688993,is your app being buggy or has my flight actually taken off a day before the intended departure? You've given me a right fright! #departed?,"Hi Henriette, it looks like it is an error online. We can only apologise for any inconvenience this may have caused. ^Cody",Sun Nov 19 14:03:33 +0000 2017,False,True
1978913,1978911,"Absolutely OUTSTANDING service from Sumita T5 at Heathrow. Like, An Angel! So impressed. Also T3 staff v helpful!",It's lovely to hear you say such kind words Jay. Thanks for your loyalty and we'd be happy to pass this on to our staff. ^Oliver,Tue Oct 31 12:49:54 +0000 2017,False,True
1534510,1534512,Cool. + pilot said he was waiting for paperwork to be signed before we can take off.. What does that mean please?,aircraft system are correct. Therefore the pilot was more than likely waiting for the dispatcher to sign the paperwork. We're concerned 2/3,Fri Nov 03 15:32:06 +0000 2017,False,True
2610536,2610534,hi.. I’m off to TFS business next week.. is the allowance 2xchecked per passenger... i.e 64k each?,"Hi Steven, if you're travelling in Club Europe you can carry two pieces of checked baggage at 32kg each. Each bag can't weigh more than 32kg. ^Charlotte",Fri Nov 17 09:19:31 +0000 2017,False,True
2343029,2343032,Thanks we did. Just not the bags coming out last even though they had a bright orange sticker on them say ‘priority’,Hi Bryce. We're sorry your priority bags came off last. I know how frustrating it can be when you just want to get on with the rest of your journey. ^N,Mon Nov 13 18:49:46 +0000 2017,False,True
234438,234439,I take it BA will cover the extra costs incurred by the hire company?,"Sorry for the late reply, Shane. We'd ask our customers to submit their claim here: 1/2",Fri Oct 06 13:29:56 +0000 2017,False,True
1587153,1587154,Random question: Can you carry on a golf size umbrella from London to Edinburgh?,bag can be up to 190 x 75 x 65cm (75 x 29.5 x 25.5in). If you carry your golf umbrella or parasol,Mon Oct 16 20:05:07 +0000 2017,False,True
1611968,1629337,When is the British airways Nigerian London Christmas promo beginning as you advertised? Advice is accordingly,"Please can you let us know what promotion you're referring to, Nene? ^Jane",Sun Nov 05 12:36:21 +0000 2017,False,True
1618806,1618805,"hi, I'm waiting to hear back from your customer service team re a refund on my flight. When will I receive a response?","Hi Louise, was this for a BA flight booked directly with us or through a third party? Thanks. ^Raj",Sun Nov 05 10:52:06 +0000 2017,False,True
1929890,1929889,you gotta sort out your much heralded F check in and Concorde Lounge at JFK. Dear oh dear! “Very non-premium” I’m afraid!,"Hi Matthew, we're sorry to hear you're disappointed with the lounge in JFK. We'll pass your comments to the Airport Manager. ^Lynn",Sat Oct 28 00:30:29 +0000 2017,False,True
2441587,2441586,This should be an experience. I’m flying on what appears to be first ever aircraft...,"We're sorry you're unhappy with the quality of our In-Flight Entertainment. We're working to refurbish our system. You should see an improvement soon. We apologise for any disappointment caused, Ollie. ^DaniH",Tue Nov 14 22:48:35 +0000 2017,False,True
1854025,1854023,"I’ve been meaning to ask, what happened to the Glen in Terraces at SFO? Did it go the way of the cream tea?","Hi there, thanks for showing your concern,but we can't give information out about our colleagues for data protection reasons. ^Kelly",Thu Oct 19 01:22:03 +0000 2017,False,True
2599053,2599052,there seems to be a problem with the app when I try to see how much it would cost to upgrade my flight.,"Hi Sally, we had issues online that have been reported. Try again, if you're getting the same error get back to us. ^Helen",Thu Nov 16 23:47:31 +0000 2017,False,True
230304,230302,It's been longer than 28 days...,of your query. One of the team will be in touch as soon as possible. 3/3 ^L,Thu Oct 05 05:51:04 +0000 2017,False,True
320174,754273,What i am trying to ask is why are all the other flights blocked out for that day,"If you're looking for Economy seats, there is just one flight available. The others have Business seats available, Robin. ^Julie",Sat Oct 07 11:59:01 +0000 2017,False,True
1314213,1314211,. Heading home from Orlando on BA2036. Hope the engines are not held together with the same tape as my screen for 9 hours!,"We're sorry for any inconvenience caused, Danny. Our crew would've notified our Maintenance team, once you arrived home. ^Linda",Thu Oct 26 21:08:31 +0000 2017,False,True
243699,243701,That’s not MY problem!,"Hi Melville. Unfortunately, if there’re air traffic restrictions we cannot go against that as they’re imposed by the airports. 1/2",Thu Oct 05 20:50:09 +0000 2017,False,True
805481,805482,"Need 2 bk longhaul seat fr tomo. Can't checkin online Cut off 3 times, on hold for 2hrs on phone! Happy birthday 2 me help!","We're sorry to hear that, Laura. What error messages are you getting? Our IT team are aware of passport issue when checking in online. 1/2",Sun Oct 08 10:38:29 +0000 2017,False,True
854994,854993,Except that you’re wrong. I was prompted to pay last night. Out of principal I refused as it’s just petty and pathetic.,"you'd generally be assigned a seat when checking in online and if you wish to change the seat, there is a charge to do so. ^Kev 2/2",Fri Oct 20 08:40:46 +0000 2017,False,True
1442104,1442103,Thank you for cancelling my flight from Abd to Ldn. Booked onto new one to be told it’s already an hour late. Not impressed,Please accept our apologies for the delay to your replacement flight. We hope you weren't waiting much longer. 2/2 ^David,Thu Nov 02 08:48:22 +0000 2017,False,True
74262,74263,Not an obvious one but I can send you the link that the button takes to via DM if you like,That would be great and then we can pass the information onto our Web Support team. Thanks for that Antonello!^Corry,Thu Nov 30 13:01:44 +0000 2017,False,True
787263,787262,1. I booked a flight from Muscat to London with British Airways. The day of the flight was 25/09/2017.,I’m sorry you’ve not had a response yet. Our Customer Relations team will be in contact at the earliest opportunity. ^Davina,Thu Oct 12 08:27:34 +0000 2017,False,True
2785980,2785978,Having to pay to reserve my business class seat is immoral. Air Canada didn't charge me extra. why do you? It's extortion,"Hi Roz, free seating before check-in is a benefit for our higher Executive Club members, it's not dependent on cabin. We're sorry to disappoint you. Your comments have been fed back to our Customer Experience team. ^Chris",Tue Nov 21 16:28:42 +0000 2017,False,True
1423878,1423879,"Great flight from LHR to JFK today (BA115) with Thank you to Phil who looked after us, he was very friendly and attentive!","We're delighted you had a great experience with us, on your flight to New York, Claire. 1/2",Thu Nov 02 00:18:07 +0000 2017,False,True
897784,897785,I left my purple paisley scarf on a flight from London to Newark a couple weeks ago. Is there any chance it can be found?,"Hi Dave, all lost property that's left on board is handed to the airport. You can contact the Lost Property department at Newark 1/2",Sat Oct 21 02:58:22 +0000 2017,False,True
1195299,1195298,why am I currently unable to claim missing points from a partner airline online???,"...number? Once we have this information, we'll be happy to look into it for you. 2/2 ^Lolly",Tue Oct 24 19:21:03 +0000 2017,False,True
232293,232294,"why did you cancel London-NCE today??? As i have said before,don't make plans when you fly BA","Hi Carl. BA0354 has been cancelled due to adverse weather conditions in London. When we have bad weather, we have to reduce our 1/2",Thu Oct 05 10:24:21 +0000 2017,False,True
2757283,2757282,Does any one reply back to the customer service emails logged?,Hi Dharmesh. When did you submit your email to customer services? They work in date order and will respond to you in due course. ^N,Mon Nov 20 20:20:45 +0000 2017,False,True
1723535,1723534,Wow. staff reading a passenger’s medical letter aloud for all to hear at LCY. Really unprofessional. BA 4462 to DUB.,This is disappointing to hear. Did this happen at the check-in desk? ^Cec,Tue Nov 07 08:59:58 +0000 2017,False,True
279567,279569,"Yes, they have confirmed they have made the payment to a wrong account, but despite this BA error wont pay me in the meantime - ref 16649647",Customer Relations will be in contact at the earliest opportunity. Thanks for your continued patience. 2/2 ^DaniH,Fri Oct 06 09:23:52 +0000 2017,False,True
710200,710204,"You consistently disappoint. I have never actually had one single booking go smoothly. Ever. Seriously, how difficult is it?","We can imagine your frustration, Alice. Especially when you want to get your trip booked. If you don't manage to book this online this 1/2",Tue Oct 10 21:04:19 +0000 2017,False,True
2752615,2752614,Don’t book a flight with . If we’re not an hour delayed already. We’ve now parked back up at the airport. #getmeoneasyjet,"Apologies for the delay to your journey home today, Charlie. Unfortunately the aircraft developed an unexpected technical fault, which required the Captain to investigate further. We realise it's hugely inconvenient for our customers, but safety has to come first. ^Natalie",Sun Nov 26 18:40:18 +0000 2017,False,True
404206,404207,"Hi I sent a comment almost a week ago via your complaints form online and I still haven't heard any feedback, please advise","We're sorry for the delay Emma. Customer Relations work on a date order from when they receive the complaint, they will be in contact as 1/2",Mon Oct 09 19:00:14 +0000 2017,False,True
365759,365761,any chance you can have a word with your Italian colleagues to share some info on delayed flight BA559 please.,"Rome Airport is expecting to provide you with an update at 18:30. Please listen out for this, as they’ll be best placed to assist. 2/2^DaniH",Sun Oct 08 15:45:49 +0000 2017,False,True
612409,612407,"I’m confused. economy flight to Dublin; you get a complimentary drink and a snack. BA Economy to Bucharest, 3x as long in the air, and you have to pay. Did I miss something?",Hi there. Were you travelling to Dublin from London City airport? Currently drinks and snacks are complimentary on flights from London City. Snacks and beverages are availabe to buy from the M&amp;S on board menu on short-haul flights from London Heathrow and London Gatwick. ^Claire,Wed Nov 22 09:57:23 +0000 2017,False,True
1934014,1934013,Does BA now stand for 'Budget airlines' you've gone so downhill in the last few years. Time to try star alliance I think,"This isn't good to hear, Alex. Could you give us a bit more info on what's happened please? We can then feed this back for you. ^Lisa",Sat Oct 28 16:02:55 +0000 2017,False,True
1756755,1756754,Early start for Tueaday heathrow_airport T5 waiting on a arrival from #bahrain…,I think a Starbucks and some light planespotting is in order! ^Kimbers,Tue Nov 07 19:04:26 +0000 2017,False,True
2462078,2462076,Flight with Thank you 🙏 #DUS #LHR,Beautiful view from your window. Hope you enjoyed your flight from Dusseldorf. ^Lindy,Wed Nov 15 07:24:59 +0000 2017,False,True
301991,301990,"Hi , you've lost my baggage 6 weeks ago and I have no news despite my claims... Can I still hope a reply?","team currently have a backlog, this is due to recent disruption. Many thanks for your ongoing patience. ^Lisa 2/2",Fri Oct 06 15:10:45 +0000 2017,False,True
1607978,1607974,stuck in Tampa after our flight has been cancelled. They are saying it’s not their responsibility to get us home,"This is concerning to hear, Gina. Have you been rebooked? Please let us know if we can help. ^Jane",Sat Nov 04 22:20:44 +0000 2017,False,True
1628742,1628740,please help me i did online check in but i have a suitcase i didnt realize i had to check something else about it,"reference, email address, postal address, and the details of your query. One of the team will be in touch soon to help. 2/2 ^L",Mon Oct 16 22:07:26 +0000 2017,False,True
1886353,1886352,"how is this fair, in the middle of booking a flight the price increases substantially? bait and switch!?",you from going to the end of the booking process to find out. We made this change as a direct result of feedback from our customers.2/2^LW,Mon Oct 23 01:14:14 +0000 2017,False,True
2569324,2569323,Well done . First time I have ever watched an entire safety video. #RobBrydon 🛫,"Hi Joe. Thanks for the great feedback, we're pleased you enjoyed it! ^Beth",Mon Oct 30 12:52:02 +0000 2017,False,True
1649347,1649346,one of the worst flights ever experianced such poor service on board,Hi Vouje. Would you like to let us know what happened to make you feel this way? ^Natalie,Sun Nov 05 15:18:45 +0000 2017,False,True
1175769,1175768,Hi! What is the hand baggage allowance for the most basic flights from BA City flights between Glasgow and London?,You can find information on our baggage allowances here: I hope it helps! ^Lolly,Tue Oct 24 15:57:51 +0000 2017,False,True
791005,791009,"Oh yet again another quick response, still waiting for the customer relations team to call tho! This really is appalling!","As my colleague has previously advised, your case is with CEDR and there's nothing further we can add. ^Linds",Mon Oct 16 15:51:44 +0000 2017,False,True
969498,969499,"still nothing, not even an acknowledgement of receipt.","We understand the wait must be frustrating, Chloe. Our Customer Relations team currently have a bit of a backlog, this is due to recent 1/2",Sat Oct 14 07:51:40 +0000 2017,False,True
371545,371544,We have for 2 hours with no explanation from staff. What is your compensation strategy?,"We can investigate your claim for compensation once you've travelled, Tom. Once again, we're sorry for the inconvenience caused. ^Rach",Sun Oct 08 17:25:02 +0000 2017,False,True
2550790,2550788,your customer service rep just tried ripping me off and has now changed my booking ref. So now losing exec club points.,"This is concerning to hear, Natasha. Why did they change your booking ref? ^Cec",Mon Oct 30 11:16:10 +0000 2017,False,True
1412361,1412360,. no newspapers on outward flight &amp; none in ATL lounge on return trip? Hopefully not another cutback? Premium carrier.,"Hi Andy, sorry to hear this. We'll pass your feedback to our Customer Experience team and our Airport Manager.^Jo",Sat Oct 28 19:25:54 +0000 2017,False,True
1046307,1046306,"Ugh! , your new website is THE WORST!!! Expensive BACKWARD move! Make me nervous re BA tech &amp; safety. #WhatWereYouThinking?",your comments have been fed back to the relevant teams. 2/2 ^David,Sun Oct 22 21:44:33 +0000 2017,False,True
